"chromosome"	"start.pos"	"end.pos"	"Bf"	"N.BAF"	"sd.BAF"	"depth.ratio"	"N.ratio"	"sd.ratio"	"CNt"	"A"	"B"	"LPP"
"chr1"	234846674	248946340	0.454111711267992	14163	0.0446713731748496	1.16580336782329	294687	0.214280670163229	4	2	2	-6.81593102555584
"chr2"	10205	86652031	0.457608912828602	71539	0.039479194374927	1.18318489390796	1831450	0.216961639255271	4	2	2	-6.79327044831867
"chr2"	86657856	87983926	0.381345387219588	1062	0.0802045905560742	1.18417352626707	21266	0.239005442533263	4	2	2	-7.1435810262285
"chr2"	87984363	90380581	0.392565295636782	1148	0.0959595513545886	1.1269368322749	32372	0.216929154289212	4	2	2	-7.03028033474801
"chr2"	90380585	90402254	0.335273234639318	248	0.0835753287477266	0.495163551623586	900	0.224637247352887	3	2	1	-6.85377299459188
"chr2"	91406250	93899955	0.345766061848371	2752	0.0956260860302554	1.11801314778952	25738	0.296157884609794	4	3	1	-7.13860874267961
"chr2"	93902399	94569728	0.326646761273188	574	0.0945717297378032	1.18404524986112	5855	0.245177451199687	4	3	1	-6.92892359077376
"chr2"	94573978	113385260	0.453282068424597	13207	0.0462310947936522	1.20328458290064	371097	0.213996798673302	4	2	2	-6.76552506520447
"chr2"	113394692	113624569	0.302857203217048	251	0.125446680853069	1.16087055212962	4608	0.258713983266562	4	3	1	-6.77100060292034
"chr2"	113627581	132245709	0.452362050743036	12832	0.0501307230433826	1.16537462280208	382823	0.210538309616759	4	2	2	-6.84402852796094
"chr2"	132245715	132287433	0.323081958749455	218	0.078936714284055	1.20342007485568	1082	0.255696479696131	6	4	2	-6.82238587958619
"chr2"	132287868	238239796	0.45827926462971	74776	0.0389718419378371	1.1871301270053	2206286	0.215991068809017	4	2	2	-6.76891233285816
"chr2"	238287059	240105721	0.341544548943673	1611	0.0459020000561463	1.72736586603487	34379	0.314860251711213	6	4	2	-6.7339644415567
"chr2"	240107210	242183396	0.343662987627236	2525	0.0494094995096214	1.74720093149035	44053	0.328498443449117	6	4	2	-6.73379342883572
"chr3"	10374	700763	0.0793794764789827	596	0.0453479135237266	0.608636706928549	14604	0.161508177192269	2	2	0	-6.7913994110401
"chr3"	701102	835552	0.111052928799772	225	0.0784845407384195	0.576489238514032	2965	0.178233408472473	2	2	0	-6.85895537389195
"chr3"	836242	990685	0.0859862579013924	229	0.0554750498310525	0.611576219162498	3382	0.183884106085644	2	2	0	-6.74859138320057
"chr3"	994663	1039196	0.391002704811957	13	0.0934247949298917	0.625497017248381	925	0.12110577811727	2	1	1	-6.96524438110372
"chr3"	1054529	1814595	0.0924488927776378	757	0.0569648802478696	0.606677138698088	16191	0.166726209901035	2	2	0	-6.82816037430572
"chr3"	1815363	2958175	0.0819750285547933	1291	0.0419692113824326	0.613800748366873	24668	0.173705094713252	2	2	0	-6.79614048364025
"chr3"	2958427	3184730	0.0837958571855917	248	0.0478133642479301	0.632334477520207	4868	0.183811615005476	2	2	0	-6.73886216214102
"chr3"	3185875	3190694	0.390854175978911	9	0.16268177866962	0.618389560624553	105	0.130617820446963	3	2	1	-6.79345321098763
"chr3"	3191587	4197710	0.0830426294132253	1403	0.0402437717104268	0.622179731007718	21813	0.189487174128229	2	2	0	-6.7617216364564
"chr3"	4198163	4395030	0.0732701063923384	263	0.0386105025257541	0.676501959969106	4295	0.198682316821797	2	2	0	-6.7572455086747
"chr3"	4395613	4621940	0.0844681931239142	134	0.0643412816738834	0.642692366839718	4772	0.154510039785262	2	2	0	-6.73614928254143
"chr3"	4622396	5913298	0.0768239886415918	1030	0.0490188667125354	0.657854047279723	27432	0.170341030083654	2	2	0	-6.74316909605006
"chr3"	5913508	5969717	0.0817027781420845	196	0.0351162977752508	0.599054319128164	1363	0.252055205156271	2	2	0	-6.73755515131649
"chr3"	5969724	6098607	0.0732801200301267	129	0.0279797108627169	0.645091757792938	2771	0.171610957355433	2	2	0	-6.76751414221819
"chr3"	6100082	6180238	0.0787833843484697	103	0.0321366508078788	0.625690345076604	1739	0.186289364032493	2	2	0	-6.73542688577428
"chr3"	6181114	6333298	0.0749864475608464	143	0.0329508975113562	0.669172447802863	3251	0.176068461941225	2	2	0	-6.75031197086218
"chr3"	6334351	6423891	0.0863947344679097	171	0.0448234867055243	0.622189568323677	2006	0.212659138969618	2	2	0	-6.74698801194659
"chr3"	6427434	6442028	0.0703082111290973	32	0.0358938848237682	0.747736305513409	332	0.267276058327619	2	2	0	-6.77908038622308
"chr3"	6443450	9291411	0.384607047469938	2425	0.0894575203851255	0.105180707254728	45844	0.0311904030063992	0	0	0	-7.4652677539689
"chr3"	9292936	9696856	0.0242882314907753	96	0.0398307259845479	2.30894653656209	8367	0.642978994558064	8	8	0	-6.73405763843069
"chr3"	9706952	9787487	0.0150191125386692	46	0.00698780856914625	2.55271915880366	1700	0.629340638918773	12	12	0	-6.74400483763064
"chr3"	9787542	9922760	0.0213260619588912	164	0.0151933754573636	2.56803507504424	2978	0.804917386645438	9	9	0	-6.73571001011733
"chr3"	9922898	9991860	0.0149952705600735	82	0.00647703422080668	2.8572367381598	1503	0.883662195181144	12	12	0	-6.73668899280774
"chr3"	9993241	9995395	0.115562638678892	9	0.091603463059234	3.1990979859076	54	0.817030697114835	10	9	1	-6.73311576015037
"chr3"	9995483	10046332	0.0131249803246173	110	0.00613178187458299	3.02227928605371	1168	1.05150278143891	14	14	0	-6.73510688671831
"chr3"	10046659	10047391	0.350641271592461	30	0.0363509237182828	3.30295672106906	49	0.602921631057701	20	13	7	-6.73527128294281
"chr3"	10048565	10050853	0.148099555486185	9	0.106848152898297	3.47761443538265	55	0.948071014118377	14	12	2	-6.73398726270848
"chr3"	10050885	10068279	0.0148725509861673	23	0.0131481374265164	3.11952267030188	379	0.980867311326052	12	12	0	-6.73402734786529
"chr3"	10069243	10071178	0.14173901428437	9	0.200084634870125	2.98090328610634	51	0.98623658101162	8	7	1	-6.7331178212945
"chr3"	10071366	10133308	0.0147925671575521	100	0.00744797443821629	3.01959371325345	1390	1.08749987014567	12	12	0	-6.73727839472145
"chr3"	10134134	10137143	0.0832166117427905	9	0.164488432555133	3.11952053703555	71	1.14727677128914	14	13	1	-6.73310329268364
"chr3"	10137457	10150259	0.0167247295271562	15	0.00589026638576203	2.78364077283815	283	0.898587411504901	11	11	0	-6.73314083003449
"chr3"	10150988	10227982	0.0149877393736372	100	0.0129466660425054	2.5579223277017	1724	0.840599207191446	12	12	0	-6.73851133583952
"chr3"	10229027	10241353	0.335534816473925	9	0.156995311324185	2.63625086736021	261	0.477751879612553	9	6	3	-6.73356184914011
"chr3"	10246504	10290681	0.0142900183402741	49	0.00600340039698591	2.75005068349394	969	0.945008833527583	13	13	0	-6.73537793350165
"chr3"	10291680	10476596	0.0148970095602692	173	0.00648806902366704	2.40447259108051	3990	0.701644778608843	12	12	0	-6.76180336085315
"chr3"	10476782	10480094	0.0130429909424676	12	0.00612743458108322	2.48883770761882	78	1.22452018942347	14	14	0	-6.73399993073139
"chr3"	10480165	10633999	0.0221325501143353	113	0.0269168224108614	2.40942826043528	3265	0.62549641458927	8	8	0	-6.73408531168082
"chr3"	10634018	11525487	0.0172451974543127	688	0.0121471375982023	2.64346122203062	18920	0.706886192488781	10	10	0	-6.74252084101737
"chr3"	11526487	11551787	0.0168006182275847	39	0.00702232799136822	2.36054769507211	578	0.916656740788686	11	11	0	-6.73438467188596
"chr3"	11551844	11616817	0.0185331054447531	98	0.0342254763537803	2.68912784448177	1422	1.01836627335335	10	10	0	-6.73313092912617
"chr3"	11617991	11627997	0.0231049276548108	28	0.0157723134959927	2.46665953197516	236	0.989154259241474	8	8	0	-6.73340022353763
"chr3"	11628074	11869129	0.0165721715461791	272	0.0068625968489471	2.74682594687393	5275	0.867177309274168	11	11	0	-6.7360959786396
"chr3"	11869377	11887426	0.017554445311878	61	0.0102840796905687	2.57597715827618	451	1.18035935394875	10	10	0	-6.73673486757832
"chr3"	11887852	11893434	0.0165629613288029	11	0.009861771922659	2.7225393962741	129	0.955261333667795	11	11	0	-6.73329058972986
"chr3"	11893796	11913861	0.0163252368435791	70	0.00758964370121465	2.24483644288474	474	1.04918379174763	11	11	0	-6.7359736483415
"chr3"	11914707	11940165	0.0157278124481645	29	0.00810521938511156	2.6945474737635	551	0.77825504980953	12	12	0	-6.73529985268493
"chr3"	11940413	11943410	0.202627554283264	9	0.141315053849349	3.16225863577375	71	1.38703355927944	20	16	4	-6.73359044647184
"chr3"	11943808	12077400	0.0162123586021176	147	0.00745794908578827	2.81808503147951	2867	0.778110858380857	11	11	0	-6.737211174094
"chr3"	12077415	12095542	0.142033384877041	9	0.189295404064652	2.77226449210786	383	0.531391445841499	8	7	1	-6.73452224331934
"chr3"	12097389	12174631	0.0153453715062234	58	0.00723248452648827	2.64275965140741	1650	0.69626886372376	12	12	0	-6.73860945425268
"chr3"	12174687	12510530	0.0259777354808785	70	0.0533974433519222	2.74789049362937	6957	0.552292722672104	9	9	0	-6.74352347725162
"chr3"	12522029	12563768	0.356154731872062	9	0.194700482222766	2.76582081811684	870	0.534136971032639	11	7	4	-6.7363311291436
"chr3"	12608359	12700527	0.120947508458538	9	0.163447579092231	2.73704734535054	1919	0.508564528501884	10	9	1	-6.73410227132293
"chr3"	12776123	13016370	0.0410792753373808	68	0.0645766571171421	2.42509896244608	4993	0.494159532580846	8	8	0	-6.78341190389736
"chr3"	13017619	13176781	0.0261777472622076	201	0.0110647169055067	1.87288047458879	3453	0.542825387760788	7	7	0	-6.73518943486999
"chr3"	13176914	13273796	0.0280688144103981	42	0.0272305615865806	1.78582100501991	2022	0.380036125963904	6	6	0	-6.73597361840145
"chr3"	13274320	13322971	0.0294705175238514	67	0.0109512715361599	1.82334729568427	1063	0.562863046201714	6	6	0	-6.73401458851217
"chr3"	13323376	13397505	0.0297184621981626	108	0.0116503966064199	1.70508146969299	1633	0.513268887538591	6	6	0	-6.73316148943904
"chr3"	13398321	13519673	0.0294446428737073	189	0.012100476664879	1.88383210425267	2711	0.608661999351154	6	6	0	-6.73508750070863
"chr3"	13519826	13634194	0.029306154651035	185	0.0115926934118237	1.67514766836879	2538	0.526075256302364	6	6	0	-6.73467798455615
"chr3"	13636891	13651588	0.031308329163865	12	0.0106269383258688	1.89025786341666	318	0.728349872120592	6	6	0	-6.7443146732095
"chr3"	13657902	13927899	0.264617841703435	137	0.0439254266755636	2.18312431110727	5667	0.40490715642089	8	6	2	-6.73806136923587
"chr3"	13932292	14212228	0.245931030649094	301	0.0297480371501334	2.42005991122513	6013	0.484366794481342	9	7	2	-6.83782959333183
"chr3"	14212714	15301156	0.258459795909071	1090	0.0320610770571869	2.32632510959308	23326	0.457194995690187	8	6	2	-6.73939974827196
"chr3"	15303857	15922633	0.339164992185342	642	0.0380673699743228	1.81709706716252	13240	0.336810318925947	6	4	2	-6.74706899057304
"chr3"	15923622	16063354	0.340957867490946	215	0.0453401656787604	1.74503702262109	3064	0.325098697467925	6	4	2	-6.73455345024577
"chr3"	16063880	16365332	0.459492518012884	473	0.0397148067369519	1.17610131476082	6617	0.201045023894761	4	2	2	-6.76778570098552
"chr3"	16365340	16368313	0.0439556348578275	175	0.078565683563665	1.49054328586861	243	0.434973889205684	4	4	0	-6.73352872987245
"chr3"	16369028	18047604	0.459538680866663	442	0.0345481709736787	1.16509976312457	26201	0.204007842781947	4	2	2	-6.78942235227256
"chr3"	18052947	18344306	0.0745682393312499	136	0.0282701708504362	0.635820123480722	6076	0.158830327741018	2	2	0	-6.7571837705101
"chr3"	18351327	18463614	0.079842665997566	51	0.0345085951214317	0.621917508913091	2341	0.141129013519844	2	2	0	-6.73825673994814
"chr3"	18465678	18542584	0.0774651941822211	65	0.0359440203115045	0.62681850244793	1633	0.179376916437715	2	2	0	-6.73744086807597
"chr3"	18542768	18788806	0.0789157595310424	440	0.0437346000467682	0.668044759631893	5423	0.201762974833454	2	2	0	-6.73717626267596
"chr3"	18806819	18884709	0.0773198902444671	56	0.0328899582038249	0.598607946580192	1628	0.158651004275375	2	2	0	-6.74815191381844
"chr3"	18886617	19043896	0.0762305149172875	118	0.0579555070192449	0.648359966807748	3286	0.170729930902117	2	2	0	-6.73559212508708
"chr3"	19046221	29348702	0.45867624818124	9669	0.0368940708735837	1.154941336474	218823	0.209706617055423	4	2	2	-6.89034864226803
"chr3"	29349079	29376664	0.0748231569755055	70	0.033363314674138	0.650063131191571	634	0.222041557606519	2	2	0	-6.74747902250608
"chr3"	29377105	29383303	0.437291332890973	10	0.0406077441984763	1.11063792786089	134	0.1539783575262	4	2	2	-6.7919275078239
"chr3"	29384208	29438962	0.0908439865527692	78	0.0730912341175637	0.652525090015038	1212	0.217458767798658	2	2	0	-6.74624794998098
"chr3"	29440373	29579113	0.0841413567307816	140	0.0350945983375914	0.616065899218871	2986	0.167391224885502	2	2	0	-6.74839830309039
"chr3"	29580701	29834285	0.0858112359248524	173	0.035562127910523	0.657419791229229	5372	0.166269169471249	2	2	0	-6.75043044946476
"chr3"	29834742	29999972	0.0809306632468716	89	0.0335989802060816	0.635291133261272	3437	0.1509400261924	2	2	0	-6.73489442797179
"chr3"	30010042	30147496	0.0753839541782688	103	0.0267901860417492	0.663630993281249	2882	0.168788439846815	2	2	0	-6.75273408542405
"chr3"	30161374	30179572	0.450074256936609	10	0.0337045990927054	1.14955678171876	380	0.20271517352571	4	2	2	-6.73335334804257
"chr3"	30183832	30319362	0.0817873192253963	211	0.0319321774778105	0.600748448256701	2979	0.182791948001831	2	2	0	-6.74816226710696
"chr3"	30319784	30680927	0.0760340537728688	377	0.0330481540214574	0.660017510562371	7751	0.179920032488655	2	2	0	-6.74440657338089
"chr3"	30680937	31265990	0.0811594909288106	654	0.0386465107818651	0.624686039727369	12625	0.176397406478911	2	2	0	-6.74722344735125
"chr3"	31306159	31810591	0.0700989641632331	275	0.0285997364269227	0.665439330585188	10559	0.1593712895275	2	2	0	-6.81373815080316
"chr3"	31810774	31852647	0.116168453877383	82	0.0783488481435436	0.638588450026927	945	0.242569027038114	2	2	0	-6.85827709419806
"chr3"	31856379	32000465	0.459793305123936	191	0.0307527182147714	1.22089009768259	3114	0.218294785224183	4	2	2	-6.79451523859991
"chr3"	32014530	32180753	0.0701182797415392	149	0.0432857565543086	0.688719493824324	3420	0.189088305653416	2	2	0	-6.77513469180951
"chr3"	32180985	32239575	0.0802986732725355	31	0.0273220537964465	0.653420389317	1232	0.161494660587876	2	2	0	-6.7332373609645
"chr3"	32245341	32383755	0.0793249582991383	70	0.0684010521391843	0.678690236913801	2904	0.159763040911279	2	2	0	-6.74060138476717
"chr3"	32404112	33300795	0.461594276438974	858	0.0338879839236485	1.24237397395124	19112	0.219448274413431	4	2	2	-6.82303966015521
"chr3"	33374403	33873016	0.0715171580709738	32	0.0682610545815155	0.66232385582901	10168	0.135140818392538	2	2	0	-6.75145705569201
"chr3"	33873234	34057413	0.0785301451523684	113	0.0484072614209961	0.620816344528594	3872	0.147055785289802	2	2	0	-6.74218516748795
"chr3"	34058640	34210914	0.0763889155137009	169	0.0363885743883016	0.652990241899844	3294	0.19070055638807	2	2	0	-6.73917586356561
"chr3"	34211070	34366718	0.0855315463493992	134	0.0385652284945716	0.628514343724114	3291	0.161085278509315	2	2	0	-6.748292757187
"chr3"	34370446	34386376	0.454679657020962	14	0.0386212945873697	1.16494815262222	342	0.223025546447329	4	2	2	-6.74193513627664
"chr3"	34400070	34465313	0.0782163847957925	28	0.0283904186833494	0.625379000023193	1327	0.144103901711906	2	2	0	-6.7375546692492
"chr3"	34465819	35743089	0.0770189878426203	1124	0.034681010452425	0.628155982405797	27048	0.168957684128379	2	2	0	-6.76042768768162
"chr3"	35743714	36910349	0.0818732563890472	653	0.0542421321823849	0.645051868348027	24436	0.158422629772493	2	2	0	-6.73395261821581
"chr3"	36910407	37558369	0.082387098736624	477	0.0444141836383453	0.650152438550369	13755	0.165296355454042	2	2	0	-6.73512800322839
"chr3"	37558685	38147669	0.0789897140381881	430	0.0478599808686013	0.673855679494305	12445	0.167394507841094	2	2	0	-6.7543554147144
"chr3"	38152621	38308254	0.0741782927954469	188	0.0454872972231801	0.658628007622368	3357	0.187824921638914	2	2	0	-6.74372446223656
"chr3"	38308338	38410787	0.112301204664385	31	0.125655186150241	0.655751820867474	2109	0.135061125890805	2	2	0	-6.77303784678739
"chr3"	38468558	38708945	0.0838321383137212	97	0.0304187237453436	0.633836690975224	4973	0.139270330490386	2	2	0	-6.74557128754559
"chr3"	38711444	38773168	0.0730754721819388	66	0.0374994887300034	0.681344910619695	1322	0.206781475668309	2	2	0	-6.75579026608785
"chr3"	38777703	39279727	0.0965218819903097	114	0.0919984204315505	0.660793598907189	10298	0.136316157258866	2	2	0	-6.75969112145869
"chr3"	39279921	39878510	0.0756568796814256	303	0.037665322275102	0.653169780507948	12496	0.151761674568875	2	2	0	-6.74249924601078
"chr3"	39878997	40608269	0.0844382925198475	868	0.0428839142346588	0.627579146504741	15778	0.177233308932773	2	2	0	-6.75212420571255
"chr3"	40614868	40717588	0.0713410498036521	85	0.0280476685070876	0.656477761549616	2181	0.167960856239612	2	2	0	-6.79022559140563
"chr3"	40718421	40979772	0.0914780578868115	54	0.100534499225844	0.628159194663808	5364	0.132908575669236	2	2	0	-6.74843956720178
"chr3"	40979942	41023037	0.0646573074848558	76	0.0269363251768887	0.656963184884206	968	0.195741578420569	3	3	0	-6.86448747015814
"chr3"	41023922	41182500	0.0806077961358987	75	0.0275566705189522	0.631384021858102	3311	0.144408726872188	2	2	0	-6.73598068993635
"chr3"	41183428	41878905	0.0738756706977846	983	0.0317170636235659	0.683146638583097	15155	0.203171684251483	2	2	0	-6.78537015351749
"chr3"	41878909	41978073	0.0760607266699033	173	0.047818656833813	0.639046808854045	2207	0.207585116239701	2	2	0	-6.73731222582913
"chr3"	41979191	44035914	0.073874382374001	1251	0.0368186003109422	0.661465878668718	43142	0.161438105076907	2	2	0	-6.77323074596817
"chr3"	44041970	45053485	0.0844183746204376	153	0.0338300872331359	0.649921428154608	11578	0.140134302646386	2	2	0	-6.74392442185105
"chr3"	45058764	45410131	0.0694727145170944	225	0.0295852950389156	0.672206601109943	7407	0.165338391512254	2	2	0	-6.81952586145383
"chr3"	45411173	47843463	0.0804723864308356	1302	0.046173970313622	0.662080042379351	50988	0.15716391011146	2	2	0	-6.7650020999018
"chr3"	47845090	47976127	0.0700092339993042	72	0.0293412781334405	0.714227698435873	2754	0.166194325991205	2	2	0	-6.82970876306022
"chr3"	47977742	48478412	0.0940046933594384	252	0.0549107015826215	0.684443225918416	10515	0.158391008308456	2	2	0	-6.80978859594289
"chr3"	48478496	49754725	0.0802873681116788	428	0.0680111558764049	0.702384899686718	26486	0.152721508616424	2	2	0	-6.94804524688398
"chr3"	49761087	49823849	0.110724296521599	47	0.0685944455830599	0.712911446901372	1343	0.200360076025487	2	2	0	-6.85987502874344
