Hugo_Symbol	100-PM-064_LCM3
AL662907.2	-0.6092
AL662907.3	-0.6092
ZNF362	-0.6092
AL513327.3	-0.6092
A3GALT2	-0.6092
AL513327.1	-0.6092
PHC2	-0.6092
MIR3605	-0.6092
RN7SKP16	-0.6092
AL513327.2	-0.6092
TLR12P	-0.6092
ZSCAN20	-0.6092
AC115285.1	-0.6092
CSMD2	-0.6092
HSPD1P14	-0.6092
HMGB4	-0.6092
CSMD2-AS1	-0.6092
RNA5SP42	-0.6092
C1orf94	-0.6092
AC115286.1	-0.6092
AC099565.1	-0.6092
MIR552	-0.6092
SMIM12	-0.6092
GJB5	-0.6092
GJB4	-0.6092
AL121988.1	-0.6092
GJB3	-0.6092
GJA4	-0.6092
AL122010.1	-0.6092
DLGAP3	-0.6092
AC114490.3	-0.6092
AC114490.1	-0.6092
AC114490.2	-0.6092
TMEM35B	-0.6092
ZMYM6	-0.6092
ZMYM1	-0.6092
RPL12P45	-0.6092
EFCAB14P1	-0.6092
AL590434.2	-0.6092
SFPQ	-0.5487
AL590434.1	-0.5487
ZMYM4	-0.5487
RN7SL503P	-0.5487
AL160000.1	-0.5487
RPL5P4	-0.5487
ZMYM4-AS1	-0.5487
AL356362.1	-0.5487
KIAA0319L	-0.5487
AC004865.1	-0.5487
NCDN	-0.5487
AC004865.2	-0.5487
TFAP2E	-0.5487
PSMB2	-0.5487
C1orf216	-0.5487
CLSPN	-0.5487
AL354864.1	-0.5487
AGO4	-0.5487
AGO1	-0.5487
AL139286.1	-0.5487
AL139286.3	-0.5487
AL139286.2	-0.5487
AGO3	-0.5777
AL138787.2	-0.5777
AL138787.1	-0.5777
TEKT2	-0.5777
ADPRHL2	-0.5777
COL8A2	-0.5777
TRAPPC3	-0.5777
MAP7D1	-0.5777
RN7SL131P	-0.5777
THRAP3	-0.5777
UBE2V2P4	-0.5777
SH3D21	-0.5777
EVA1B	-0.5777
AL591845.1	-0.5777
STK40	-0.5777
LSM10	-0.5777
RNU4-27P	-0.5777
OSCP1	-0.5777
SNORA63C	-0.5777
MRPS15	-0.5777
CSF3R	-0.5777
FTLP18	-0.595
AL596257.1	-0.595
AC117945.2	-0.595
AC117945.1	-0.595
GRIK3	-0.6175
AL031430.1	-0.6175
AL353604.1	-0.6175
MIR4255	-0.6175
RNU6-636P	-0.6175
RNA5SP43	-0.6175
RPS29P6	-0.6175
LINC01137	-0.6175
ZC3H12A	-0.6175
MIR6732	-0.6175
MEAF6	-0.6175
MIR5581	-0.6175
SNIP1	-0.6175
FTH1P1	-0.6175
AL034379.1	-0.6175
DNALI1	-0.6175
GNL2	-0.6175
AL513220.1	-0.6175
RSPO1	-0.6175
C1orf109	-0.6175
CDCA8	-0.6175
EPHA10	-0.6175
AC104336.1	-0.6175
ACTN4P2	-0.6175
AL929472.1	-0.6175
MANEAL	-0.6175
AL929472.3	-0.6175
YRDC	-0.6175
C1orf122	-0.6175
MTF1	-0.6175
AL929472.4	-0.6175
AL929472.2	-0.6175
INPP5B	-0.6175
AL929472.5	-0.6175
RNU6-584P	-0.6175
AL603790.1	-0.6175
SF3A3	-0.5647
RNU6-510P	-0.5647
FHL3	-0.5647
UTP11	-0.5647
POU3F1	-0.5647
MIR3659HG	-0.5647
AL139158.1	-0.5647
MIR3659	-0.5647
LINC02786	-0.5647
AL390839.1	-0.5647
AL390839.2	-0.5647
LINC01343	-0.5647
AL513479.1	-0.5647
RNU6-753P	-0.5647
LINC01685	-0.5647
AL354702.1	-0.5647
AL354702.2	-0.5647
RRAGC	-0.5647
AL139260.2	-0.5647
AL139260.1	-0.5647
MYCBP	-0.5647
AL139260.3	-0.5647
GJA9	-0.5647
RHBDL2	-0.5647
RNU6-605P	-0.5647
AL714019.1	-0.5647
EIF1P2	-0.5647
AKIRIN1	-0.5647
NDUFS5	-0.5647
MACF1	-0.5647
RNU6-608P	-0.5647
RNA5SP44	-0.5647
AL442071.2	-0.5647
AL442071.1	-0.5647
HSPE1P8	-0.5647
BMP8A	-0.5647
OXCT2P1	-0.5647
PPIEL	-0.5647
PABPC4	-0.5647
PABPC4-AS1	-0.5647
SNORA55	-0.5647
HEYL	-0.5647
AL035404.2	-0.5647
NT5C1A	-0.5647
HPCAL4	-0.5647
PPIE	-0.5647
AL035404.1	-0.5647
RNU7-121P	-0.5647
BMP8B	-0.5647
OXCT2	-0.5647
BMP8B-AS1	-0.5647
AL033527.3	-0.5647
AL033527.2	-0.5647
AL033527.4	-0.5647
LINC02811	-0.5647
TRIT1	-0.5647
AL033527.1	-0.5647
MYCL	-0.5647
MYCL-AS1	-0.5647
AL663070.1	-0.5647
MFSD2A	-0.5647
AL663070.2	-0.5647
CAP1	-0.5789
PPT1	-0.5789
AL512599.1	-0.5789
RLF	-0.5789
RNU6-1237P	-0.5789
TMCO2	-0.5789
AL050341.2	-0.5789
ZMPSTE24	-0.5789
AL050341.1	-0.5789
COL9A2	-0.5789
AL031985.2	-0.5789
SMAP2	-0.5789
AL031985.1	-0.5789
AL031985.4	-0.5789
ZFP69B	-0.5789
AL031985.3	-0.5789
AL603839.4	-0.5789
ZFP69	-0.5789
AL603839.3	-0.5789
EXO5	-0.5789
AL603839.1	-0.5789
AL603839.2	-0.5789
ZNF684	-0.5789
AL356379.2	-0.5789
AL356379.1	-0.5789
GTF2F2P2	0
RIMS3	-0.4941
AL031289.2	-0.4941
AL031289.1	-0.4941
NFYC-AS1	-0.4941
NFYC	-0.5769
MIR30E	-0.5769
MIR30C1	-0.5769
KCNQ4	-0.5769
RN7SL326P	-0.5769
CITED4	-0.5769
AC119677.1	-0.5769
AL391730.1	-0.5769
AL391730.2	-0.5769
UBE2V1P8	-0.5769
CTPS1	-0.5769
SLFNL1-AS1	-0.5769
SLFNL1	-0.5769
SCMH1	-0.5769
RPL23AP17	-0.5769
AC093151.7	-0.5769
AC093151.2	-0.5769
AC093151.1	-0.5769
AC093151.5	-0.5769
FOXO6	-0.5769
FOXO6-AS1	-0.5769
RNA5SP45	-0.5769
EDN2	-0.5769
HIVEP3	-0.5769
AL445933.2	-0.5769
AL445933.1	-0.5769
AC119676.1	-0.5769
AL158216.1	-0.5769
HNRNPFP1	-0.5769
AC114492.1	-0.5769
GUCA2B	-0.5769
GUCA2A	-0.5769
FOXJ3	-0.5769
AC096540.1	-0.5769
RIMKLA	-0.5769
AL513331.1	-0.5769
ZMYND12	-0.5769
PPCS	-0.5769
CCDC30	-0.5769
AL445669.1	-0.5769
TMSB4XP1	-0.5769
RNU6-536P	-0.5769
AL445669.2	-0.5769
PPIH	-0.5769
AC098484.4	-0.5769
AC098484.2	-0.5769
YBX1	-0.5769
CLDN19	-0.5769
P3H1	-0.5769
C1orf50	-0.5769
AC098484.3	-0.5769
AC098484.1	-0.5769
TMEM269	-0.5769
SVBP	-0.5769
ERMAP	-0.5769
AL512353.1	-0.5769
ZNF691	-0.5769
AL512353.2	-0.5769
AL512353.3	-0.5769
ATP6V1E1P1	-0.5769
SLC2A1	-0.5769
ATP6V0CP4	-0.5769
SLC2A1-AS1	-0.5769
AC099795.1	-0.5769
RNU6-880P	-0.5769
AL161637.2	-0.5769
AL161637.1	-0.5769
FAM183A	-0.5925
EBNA1BP2	-0.5925
MIR6733	-0.5925
CFAP57	-0.5925
RNA5SP46	-0.5925
TMEM125	-0.5925
C1orf210	-0.5925
TIE1	-0.5925
MPL	-0.5925
AL139289.2	-0.5925
AL139289.1	-0.5925
CDC20	-0.5925
ELOVL1	-0.5925
MIR6734	-0.5925
MED8	-0.5925
MED8-AS1	-0.5925
SZT2	-0.5925
SZT2-AS1	-0.5925
MIR6735	-0.5925
HYI	-0.5925
HYI-AS1	-0.5925
PTPRF	-0.5174
KDM4A	-0.5174
AL451062.4	-0.5676
KDM4A-AS1	-0.5174
ST3GAL3	-0.5676
AL451062.1	-0.5174
AL451062.3	-0.5174
AL451062.2	-0.5174
MIR6079	-0.5174
SHMT1P1	-0.5174
ARTN	-0.5676
AL357079.1	-0.5676
AL357079.3	-0.5676
IPO13	-0.5676
AL357079.2	-0.5676
DPH2	-0.5676
ATP6V0B	-0.5676
B4GALT2	-0.5676
CCDC24	-0.5676
SLC6A9	-0.5676
AL139220.2	-0.5676
AL139220.1	-0.5676
KRT8P47	-0.5676
RN7SL479P	-0.5676
KLF17	-0.5676
AL356653.1	-0.5676
KLF18	-0.5676
AL359839.2	-0.5676
AL359839.1	-0.5676
OOSP1P1	-0.5676
AL035417.1	-0.5676
AL035417.2	-0.5676
DMAP1	-0.5676
ERI3	-0.5676
ERI3-IT1	-0.5676
RNU6-369P	-0.5676
RNF220	-0.5676
MIR5584	-0.5676
TMEM53	-0.5638
ARMH1	-0.5638
RNU5F-1	-0.5638
RNU5D-1	-0.5638
KIF2C	-0.5638
AL592166.1	-0.5638
RPS8	-0.5638
SNORD55	-0.5638
SNORD46	-0.5638
SNORD38A	-0.5638
SNORD38B	-0.5638
RPS15AP11	-0.5638
BEST4	-0.5638
PLK3	-0.5638
TCTEX1D4	-0.5638
BTBD19	-0.5638
PTCH2	-0.5638
RNU5E-6P	-0.5638
AL136380.1	-0.5638
EIF2B3	-0.5638
RNA5SP47	-0.5638
CCNB1IP1P1	-0.5638
PPIAP35	-0.5638
MRPS17P1	-0.5638
HECTD3	-0.5638
UROD	-0.5638
ZSWIM5	-0.5638
OSTCP5	-0.5638
LINC01144	-0.5638
HPDL	-0.5638
MUTYH	-0.5638
AL451136.1	-0.5638
TOE1	0
TESK2	-0.5631
PPIAP36	-0.5229
CCDC163	-0.5631
MMACHC	-0.5631
PRDX1	-0.5631
HMGB1P48	-0.5631
AKR1A1	-0.5631
AL355480.3	-0.5631
AL355480.1	-0.5631
NASP	-0.5631
AL355480.2	-0.5631
AL355480.4	-0.5631
CCDC17	-0.5631
GPBP1L1	-0.5631
RPS15AP10	-0.5631
AL604028.2	-0.5631
TMEM69	-0.5631
IPP	-0.5631
AL604028.1	-0.5631
AL603882.1	-0.5631
MAST2	-0.5631
TMA16P2	-0.5631
PIK3R3	-0.5631
AL358075.4	-0.5631
AL358075.1	-0.5631
AL358075.3	-0.5631
AL358075.2	-0.5631
TSPAN1	-0.5631
P3R3URF	-0.5631
POMGNT1	-0.5631
LURAP1	-0.5631
RAD54L	-0.5631
LRRC41	-0.5631
UQCRH	-0.5631
NSUN4	-0.5631
AL122001.1	-0.5631
FAAH	-0.5631
FAAHP1	-0.5631
LINC01398	-0.5454
DMBX1	-0.5454
TMEM275	-0.5454
MKNK1-AS1	-0.5454
KNCN	-0.5454
MKNK1	-0.5454
MOB3C	-0.5454
ATPAF1	-0.5454
NENFP1	-0.5454
TEX38	-0.5454
EFCAB14-AS1	-0.5454
EFCAB14	-0.5454
AL593856.1	-0.5454
CYP4B1	-0.5844
CYP4Z2P	-0.5844
AL731892.1	-0.5844
CYP4A11	-0.5844
CYP4A26P	-0.5844
CYP4A43P	-0.5844
CYP4A27P	-0.5844
CYP4A44P	-0.5844
CYP4X1	-0.5844
CYP4Z1	-0.5844
AL450996.1	-0.5844
CYP4A22-AS1	-0.5844
CYP4A22	-0.5844
MTND1P34	-0.5844
LINC00853	-0.5844
PDZK1IP1	-0.6682
TAL1	-0.6682
AL135960.1	-0.6682
STIL	-0.6682
CMPK1	-0.6417
LINC01389	-0.6417
FOXE3	-0.6417
FOXD2-AS1	-0.6417
FOXD2	-0.6417
AL356458.1	-0.6417
RPL21P24	-0.6417
ATP6V0E1P4	-0.6417
LINC01738	-0.6417
TRABD2B	-0.6417
AL691459.1	-0.6417
AC096541.1	-0.6417
LINC02794	-0.6417
AL356289.1	-0.6417
CYP46A4P	-0.6417
SKINT1L	-0.6417
AL356289.2	-0.6417
AL109659.1	-0.6417
SLC5A9	-0.6417
AL109659.2	-0.6417
AL109659.3	-0.6417
SPATA6	-0.6417
PPP1R8P1	-0.6417
RNU6-723P	-0.6417
AL356968.2	-0.6417
RNU4-61P	-0.6417
AL356968.1	-0.6417
AGBL4	-0.6417
AL391844.1	-0.6417
BEND5	-0.6417
AL645507.1	-0.6417
AC099788.1	-0.6417
AGBL4-AS1	-0.6417
AGBL4-IT1	-0.6417
AL390023.1	-0.6417
ZNF859P	-0.6417
AL645730.1	-0.6417
MTND2P29	-0.6417
ELAVL4	-0.6417
AL583843.1	-0.6417
ELAVL4-AS1	-0.6417
AL592182.1	-0.6417
LINC02808	-0.6417
AL592182.2	-0.6417
AL596275.1	-0.6417
HMGB1P45	-0.6417
FCF1P6	-0.6417
DMRTA2	-0.5877
AL049637.1	-0.5877
FAF1	-0.5877
FAF1-AS1	-0.5877
RNU6-1026P	-0.5877
PHBP12	-0.5877
MRPS6P2	-0.5877
CDKN2C	-0.5877
MIR4421	-0.5877
MIR6500	-0.5877
C1orf185	-0.5877
AL162430.1	-0.5877
CFL1P2	-0.5877
LINC01562	-0.5877
RNF11	-0.5877
AL162430.2	-0.5877
AL162430.3	-0.5877
TTC39A	-0.5877
TTC39A-AS1	-0.5877
EPS15	-0.5877
AL671986.1	-0.5877
RNU6-877P	-0.5877
AC104170.1	-0.5877
EPS15-AS1	-0.5877
RNU6-1281P	-0.5877
CALR4P	-0.5877
OSBPL9	-0.5877
GAPDHP51	-0.5877
SLC25A6P3	-0.5877
AL050343.1	-0.5877
NRDC	-0.5877
AL050343.2	-0.5877
AL050343.3	-0.5877
MIR761	-0.5877
TSEN15P2	-0.5877
RAB3B	-0.5877
RNA5SP48	-0.5877
AL445685.2	-0.5877
RN7SL290P	-0.5877
TXNDC12	-0.5877
AL445685.3	-0.5877
KTI12	-0.5877
AL445685.1	-0.5877
TXNDC12-AS1	-0.5877
BTF3L4	-0.5877
ZFYVE9	-0.5877
RN7SL788P	-0.5877
AL139156.2	-0.5877
AL139156.1	-0.5877
PDCL3P6	-0.5877
AL139156.3	0
DNAJC19P7	-0.5468
ANAPC10P1	-0.5468
CC2D1B	-0.5468
AL513218.1	-0.5468
AL513218.2	-0.5468
PLA2G12AP1	-0.5468
ORC1	-0.5468
PRPF38A	-0.5468
TUT4	-0.5468
AL591167.1	-0.5468
EEF1GP7	-0.5468
GPX7	-0.5468
SHISAL2A	-0.5468
COA7	-0.5468
NDUFS5P3	-0.5468
RN7SL62P	-0.5468
ZYG11B	-0.6421
RNU2-30P	-0.6421
RPS13P2	-0.6421
RNU6-969P	-0.6421
ZYG11A	-0.5697
AC099677.3	-0.5697
ECHDC2	-0.5697
AC099677.1	-0.5697
AC099677.2	-0.5697
SCP2	-0.5697
AC099677.4	-0.5697
AC099677.6	-0.5697
AC099677.5	-0.5697
H3P2	-0.5697
AL445183.3	-0.5697
TUBBP10	-0.5697
PODN	-0.5697
AL445183.1	-0.5697
HIGD1AP11	-0.5697
SLC1A7	-0.5697
AL445183.2	-0.5697
AL606760.4	-0.5697
CPT2	-0.5697
AL606760.2	-0.5697
CZIB	-0.5697
AL606760.3	-0.5697
MAGOH	-0.5697
AL606760.1	-0.5697
LRP8	-0.5697
AL355483.3	-0.5697
AL355483.1	-0.5697
AL355483.2	-0.5697
LINC01771	-0.5697
AC119428.2	-0.5697
AC119428.1	-0.5697
LINC02812	-0.5697
SLC25A3P1	-0.5697
AL365445.1	-0.5697
DMRTB1	-0.5697
GLIS1	-0.6049
RNU7-95P	-0.6049
NDC1	-0.6049
AL049745.1	-0.6049
AL049745.2	-0.6049
YIPF1	-0.6049
DIO1	-0.6049
HSPB11	-0.6049
LRRC42	-0.6049
HNRNPA3P12	-0.6049
LDLRAD1	-0.6049
TMEM59	-0.6049
AL353898.3	-0.6049
TCEANC2	-0.6049
MIR4781	-0.6049
AL353898.1	-0.6049
AL353898.2	-0.6049
AL357673.1	-0.6049
CDCP2	-0.6049
AL357673.2	-0.6049
CYB5RL	-0.6049
MRPL37	-0.6049
SSBP3	-0.6049
SSBP3-AS1	-0.6049
AL161644.1	-0.6049
AL035415.1	-0.6049
AC099796.2	-0.6049
LINC02784	-0.6049
AC099796.1	-0.6049
HNRNPA1P63	-0.6049
ACOT11	-0.6049
FAM151A	-0.6049
AL590093.1	-0.6049
MROH7	-0.6049
MROH7-TTC4	-0.6049
TTC4	-0.6049
PARS2	-0.6049
TTC22	-0.6049
AC096536.1	-0.6049
LEXM	-0.6049
DHCR24	-0.6049
AC096536.3	-0.6049
AC096536.2	-0.6049
DHCR24-DT	-0.6049
AL590440.2	-0.6049
TMEM61	-0.6049
AL590440.1	-0.6049
BSND	-0.6049
PCSK9	-0.6049
USP24	-0.6049
MIR4422HG	-0.6049
GYG1P3	-0.6049
MIR4422	-0.6049
AL603840.1	-0.6049
GOT2P1	-0.6049
MTCO2P34	-0.6049
RN7SKP291	-0.6049
RNU6-830P	-0.6049
AL109742.1	-0.6049
LINC01755	-0.6049
LINC01753	-0.6049
PIGQP1	-0.6049
AL353681.1	-0.6049
AC119674.1	-0.65
AC119674.2	-0.65
RPSAP20	-0.6049
LINC01767	-0.65
PLPP3	-0.65
RPL21P23	-0.65
RPL23AP85	-0.65
AC099789.1	-0.65
PRKAA2	-0.65
FYB2	-0.6904
AL360295.1	-0.6904
C8A	-0.6388
C8B	-0.7504
AL161740.1	-0.7504
DAB1	-0.7504
AL390243.1	-0.5979
RPS20P5	-0.7079
DAB1-AS1	-0.6284
HNRNPA1P6	-0.6284
RPS26P15	-0.6284
AL445193.2	-0.6446
AL445193.1	-0.6446
AL357373.1	-0.6446
OMA1	-0.6446
AL035411.3	-0.6446
AL035411.2	-0.6446
RN7SL713P	-0.6446
TACSTD2	-0.6446
AL035411.1	-0.6382
MYSM1	-0.6382
AL136985.3	-0.6382
JUN	-0.6382
LINC01135	-0.6382
AL136985.2	-0.6382
AL136985.1	-0.6382
LINC02777	-0.6382
LINC01358	-0.6382
PHBP3	-0.6382
AL592431.2	-0.6382
AL592431.1	-0.6382
AC093425.1	-0.6382
AC093424.1	-0.6382
FGGY	-0.6382
MIR4711	-0.6382
AL035416.1	-0.6382
HOOK1	-0.6382
CYP2J2	-0.6382
RN7SL475P	-0.6382
C1orf87	-0.6382
PGBD4P8	-0.6382
LINC02778	-0.6382
LINC01748	-0.6089
AC099792.1	-0.6089
NFIA	-0.6089
NFIA-AS2	-0.6089
NFIA-AS1	-0.6089
AC099791.3	-0.6089
AC099791.4	-0.6089
AC099791.1	-0.6089
TM2D1	-0.6089
AC099791.2	-0.6089
PATJ	-0.7003
RNU6-414P	-0.6089
RNU6-1177P	-0.6089
LAMTOR5P1	-0.6089
RN7SL180P	-0.6089
MIR3116-1	-0.7003
MIR3116-2	-0.7003
PIGPP2	-0.5889
RPS15AP7	-0.5889
L1TD1	-0.5889
AL162739.2	-0.5889
AL162739.1	-0.5889
KANK4	-0.6864
RNU6-371P	-0.6864
USP1	-0.6093
DOCK7	-0.6093
AL451044.1	-0.6093
ANGPTL3	-0.6093
AL138847.2	-0.6093
AL138847.1	-0.6093
AC103923.1	-0.6093
ATG4C	-0.6618
AC099794.1	-0.5969
AC099794.2	-0.5969
LINC01739	-0.5969
AL162400.3	-0.5969
AL162400.1	-0.5969
AL162400.2	-0.5969
AC096543.1	-0.5969
LINC00466	-0.5969
RNA5SP49	-0.5969
AC096543.2	-0.5969
RPSAP65	-0.5969
FOXD3-AS1	-0.5969
FOXD3	-0.5969
MIR6068	-0.5969
AL049636.2	-0.5969
AL049636.1	-0.5969
ALG6	-0.5969
ITGB3BP	-0.5969
BX004807.1	-0.5969
EFCAB7	-0.5969
RN7SL488P	-0.5969
RNU7-123P	-0.5969
DLEU2L	-0.5969
AL109925.3	-0.5969
AL109925.6	-0.5969
AL109925.4	-0.5969
AL109925.2	-0.5969
AL109925.5	-0.5969
AL109925.1	-0.5969
PGM1	-0.6537
RN7SL130P	-0.6537
ROR1	-0.6537
AL161742.1	-0.6537
CFL1P3	-0.6537
RNU6-809P	-0.6537
AL138793.1	-0.6537
ROR1-AS1	-0.6537
AL445205.1	-0.621
UBE2U	-0.621
RNU7-62P	-0.621
CACHD1	-0.621
MIR4794	-0.6157
RAVER2	-0.6157
JAK1	-0.6157
AL606517.2	-0.6157
AL606517.1	-0.6157
LINC01359	-0.6157
SLC2A3P2	-0.6157
AL357078.2	-0.6157
RNU6-1176P	-0.6157
MIR3671	-0.6157
MIR101-1	-0.6157
AL357078.1	-0.5951
MRPS21P1	-0.5951
AK4	-0.5951
RPS29P7	-0.5951
DNAJC6	-0.7023
AL139294.1	-0.7023
COX6CP13	-0.7023
RNU2-15P	-0.7023
LEPROT	-0.7023
LEPR	-0.7023
AC119800.1	-0.629
AC097063.1	-0.629
AL513493.1	0
RN7SL854P	-0.7077
PDE4B	-0.7077
AL590783.1	-0.6439
RNU4-88P	-0.6439
SGIP1	-0.6439
MIR3117	-0.6439
AL139147.1	-0.6439
TCTEX1D1	-0.6439
INSL5	-0.6439
WDR78	-0.6439
AL592161.1	-0.6439
MIER1	-0.6439
SLC35D1	-0.6439
C1orf141	-0.6439
AL133320.1	-0.6439
AL133320.2	-0.6439
IL23R	-0.6439
RNU6-586P	-0.6439
RNU4ATAC4P	-0.6439
AL389925.1	-0.6439
IL12RB2	-0.6439
SERBP1	-0.6439
RNU6-387P	-0.6439
LINC01702	-0.6439
RNU6-1031P	-0.6439
AL590559.1	-0.6439
RN7SL392P	-0.6439
HNRNPCP9	-0.6439
GADD45A	-0.6439
GNG12	-0.6439
RNU7-80P	-0.6439
GNG12-AS1	-0.6439
AL157407.1	-0.6439
DIRAS3	-0.6439
ARL5AP3	-0.6439
WLS	-0.6439
CTBP2P8	-0.6439
MIR1262	-0.6439
RPS7P4	-0.6439
COX6B1P7	-0.6439
ELOCP18	-0.6439
AL139413.1	-0.6439
RPE65	-0.6439
DEPDC1	-0.6439
AL138789.1	-0.6439
DEPDC1-AS1	-0.6439
TXNP2	-0.6439
AL035412.1	-0.6439
AL033530.1	-0.6439
AL691520.1	-0.6381
LINC01707	-0.6381
LINC02791	-0.6071
LINC01758	-0.655
AL359894.1	-0.6879
LRRC7	-0.6879
SGO1P1	-0.6879
AL117353.1	-0.6879
RN7SL538P	-0.6344
PIN1P1	-0.6344
LRRC7-AS1	-0.6344
LRRC40	-0.6344
RN7SL242P	-0.6344
SRSF11	-0.6344
AL353771.1	-0.6344
ANKRD13C	-0.7167
HHLA3	-0.7167
HHLA3-AS1	-0.7167
CTH	-0.7167
AL354872.3	-0.7167
AL354872.2	-0.7167
AL354872.1	-0.7167
CASP3P1	-0.7167
LINC01788	-0.7167
AL513285.1	-0.7167
PTGER3	-0.6976
AL031429.1	-0.6976
AL031429.2	-0.6976
ZRANB2-AS1	-0.6976
ZRANB2	-0.6976
MIR186	-0.6976
ZRANB2-AS2	-0.6976
AL358453.1	-0.6976
NEGR1	-0.6976
AL354949.1	-0.6976
AL359821.1	-0.6976
NEGR1-IT1	-0.6976
GDI2P2	-0.6976
AL513166.1	-0.6976
RPL31P12	-0.6976
AL583808.1	-0.6976
RNU6-1246P	-0.6976
LINC02796	-0.6976
LINC02797	-0.6976
AL732618.1	-0.6976
KRT8P21	-0.6976
RN7SKP19	-0.6976
LINC01360	-0.6976
LINC02238	-0.6838
RNA5SP50	-0.6838
AL591463.1	-0.6838
RNU4ATAC8P	-0.6838
LRRIQ3	-0.6838
FPGT	-0.6838
FPGT-TNNI3K	-0.6838
TNNI3K	-0.6838
AC093158.1	-0.6838
AC105271.1	-0.6838
LRRC53	-0.6838
ERICH3	-0.6838
ERICH3-AS1	-0.6838
AC135803.1	-0.6838
CRYZ	-0.6838
TYW3	-0.6838
AC133865.1	-0.6838
AC099786.3	-0.6838
AC099786.1	-0.6838
LHX8	-0.6838
AC099786.2	-0.6838
RNU6-622P	-0.6838
SLC44A5	-0.6838
AC093156.1	-0.6838
RNU6-503P	-0.6838
AL096829.1	-0.6838
AL137803.1	-0.6838
ACADM	-0.6838
DLSTP1	-0.6838
RABGGTB	-0.6838
SNORD45C	-0.6838
SNORD45A	-0.6838
SNORD45B	-0.6838
MSH4	-0.6838
ASB17	-0.6838
AC092813.1	-0.6838
AC092813.2	-0.6838
ST6GALNAC3	-0.6838
AC103592.1	-0.6838
AC104458.1	-0.6838
TPI1P1	-0.6838
RNU6-161P	-0.6838
LINC02567	-0.6838
ST6GALNAC5	-0.6838
MIR7156	-0.6838
AL035409.2	-0.6838
AL035409.1	-0.6838
PIGK	-0.6838
AC113935.1	-0.6838
AC093433.1	-0.6838
AC093433.2	-0.6838
AK5	-0.6838
AC095030.1	-0.6838
RNU7-8P	-0.6838
AC093575.1	-0.6838
AC118549.1	-0.6838
RNA5SP20	-0.6838
RN7SL370P	-0.6256
USP33	-0.6256
ACTG1P21	-0.6256
MIGA1	-0.6256
RNA5SP21	-0.6256
AC138392.1	-0.6256
NSRP1P1	-0.6256
HSPE1P25	-0.6256
NEXN-AS1	-0.6256
NEXN	-0.6256
FUBP1	-0.6256
DNAJB4	-0.6256
GIPC2	-0.6256
AC103591.3	-0.6256
AC103591.4	-0.6256
AC103591.2	-0.6256
RNU6-1102P	-0.6256
AC103591.1	-0.6256
RNA5SP22	-0.6256
RNFT1P2	-0.6256
AC096531.2	-0.6256
PTGFR	-0.6256
AC096531.1	-0.6256
RNA5SP23	-0.6256
IFI44L	-0.6256
IFI44	-0.6256
AC104837.2	-0.6256
AC104837.1	-0.6256
ADGRL4	-0.6763
PSAT1P3	-0.6763
AL353651.2	-0.6763
AL353651.1	-0.6763
LINC02792	-0.6763
ADH5P2	-0.6763
AC099671.1	-0.6763
AC098657.1	-0.6763
AC098657.2	-0.6763
AC098657.3	-0.6763
HMGB1P18	-0.6763
AL606519.1	-0.6801
HNRNPA1P64	-0.6801
AL596276.1	-0.6801
AL596276.2	-0.6801
AL136234.1	-0.6801
LINC01781	-0.6801
MTND2P30	-0.7165
RPL7P10	-0.7165
AL357632.1	-0.7165
AC093154.1	-0.7165
RN7SKP247	-0.7165
ADGRL2	-0.7165
HNRNPA3P14	-0.6937
AL138799.1	-0.6937
AL138799.2	-0.6937
AL138799.4	-0.6937
MED28P8	-0.6937
AC117944.1	-0.6937
AL138799.3	-0.6937
ST13P20	-0.6943
AL157944.1	-0.6943
LINC01362	-0.6943
LINC01361	-0.6943
AC116099.1	-0.6641
LINC01712	-0.6641
LINC01725	-0.6641
AL035706.1	-0.5919
TTLL7	-0.5919
TTLL7-IT1	-0.5919
AC104454.1	-0.5919
AC104454.2	-0.5919
AL359504.2	-0.5919
PRKACB	-0.5919
AL359504.1	-0.5919
AL450063.1	-0.5919
AL359273.1	-0.6198
SAMD13	-0.6198
AL359273.2	-0.6198
UOX	-0.6198
DNASE2B	-0.6198
AL844170.1	-0.6198
RPF1	-0.6198
GNG5	-0.6198
AL359762.3	-0.6198
SPATA1	-0.6198
CTBS	-0.6198
AL359762.1	-0.6198
AL359762.2	-0.6198
LINC01555	-0.6198
AC114482.1	-0.6198
SSX2IP	-0.6198
AC104169.1	-0.5948
LPAR3	-0.5948
MCOLN2	-0.5948
WDR63	-0.5948
MCOLN3	-0.5948
MIR4423	-0.5948
AL603750.1	-0.5948
SYDE2	-0.5948
C1orf52	-0.5948
AL590113.1	-0.5948
BCL10	-0.5948
AL078459.1	-0.5948
DDAH1	-0.5948
AL360219.1	-0.5948
AL360219.2	-0.5948
AC092807.4	-0.5948
AC092807.3	-0.5948
CCN1	-0.5948
AC092807.1	-0.5948
AC092807.2	-0.5948
ZNHIT6	-0.5948
COL24A1	-0.5948
RNA5SP51	-0.5948
AC104455.1	-0.5948
LINC02795	-0.5948
ODF2L	-0.5948
MIR7856	-0.5948
AC119749.1	-0.5948
CLCA2	-0.5948
CLCA1	-0.5948
CLCA4	-0.5948
CDCA4P2	-0.5948
CLCA4-AS1	-0.5948
CLCA3P	-0.5948
AL049597.2	-0.5948
SH3GLB1	-0.5948
AL049597.1	-0.5948
AL355981.1	-0.6169
